src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,total_bytes,avg_pkt_size,std_pkt_size,pkt_len_entropy,payload_entropy,pkt_per_sec,bytes_per_sec,avg_inter_arrival,syn_rate,fin_rate,label
192.168.50.4,172.16.0.5,4938,65354,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
172.16.0.5,192.168.50.4,20111,12026,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,61956,61956,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,26720,26720,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,5393,5393,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,5502,5502,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,11512,11512,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,5393,5393,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
172.16.0.5,192.168.50.4,20112,50495,S,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,1.0,0,1
192.168.50.4,172.16.0.5,11512,11512,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,50495,20112,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20113,52341,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,29359,29359,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,52341,20113,RA,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,0.0,0,0
172.16.0.5,192.168.50.4,20114,48288,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20115,48230,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20116,63850,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20117,13555,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,63850,20116,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,63183,2767,S,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,1.0,0,1
172.16.0.5,192.168.50.4,11092,11092,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,20118,55895,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20119,63961,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,55895,20118,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20120,27775,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,27775,20120,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
172.16.0.5,192.168.50.4,20121,42191,S,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,1.0,0,1
172.16.0.5,192.168.50.4,20122,42173,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20123,2969,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20124,22708,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,20125,13849,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,2969,20123,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
192.168.50.4,172.16.0.5,22708,20124,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
172.16.0.5,192.168.50.4,20126,19863,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,6689,6689,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20127,22694,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,19863,20126,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
172.16.0.5,192.168.50.4,64595,54566,S,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,1.0,0,1
192.168.50.4,172.16.0.5,6689,6689,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,7793,7793,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20128,22245,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,11638,11638,S,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,1.0,0,1
192.168.50.4,172.16.0.5,7793,7793,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,45661,45661,S,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,1.0,0,1
172.16.0.5,192.168.50.4,20129,32114,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,54216,54216,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,32114,20129,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20130,50811,S,4.601478576660156e-05,2,120,60.0,0.0,-0.0,-0.0,43464.290155440416,2607857.409326425,4.601478576660156e-05,1.0,0,1
172.16.0.5,192.168.50.4,20131,18927,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20132,2757,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20133,40589,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20134,12193,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20135,12193,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20136,52733,S,4.9114227294921875e-05,2,120,60.0,0.0,-0.0,-0.0,40721.398058252424,2443283.8834951455,4.9114227294921875e-05,1.0,0,1
172.16.0.5,192.168.50.4,48446,48446,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20137,26888,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20138,16958,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,48446,48446,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20139,6873,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,26888,20137,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,10610,10610,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,531,20,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,62620,62620,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
172.16.0.5,192.168.50.4,20140,24073,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,62620,62620,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20141,45112,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,45112,20141,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20142,8177,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,18873,18873,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20143,43244,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,48418,48418,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,20144,6446,S,4.887580871582031e-05,2,120,60.0,0.0,-0.0,-0.0,40920.039024390244,2455202.3414634145,4.887580871582031e-05,1.0,0,1
172.16.0.5,192.168.50.4,20145,62918,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,48418,48418,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,62918,20145,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20146,50268,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20147,26591,S,4.982948303222656e-05,2,120,60.0,0.0,-0.0,-0.0,40136.88038277512,2408212.822966507,4.982948303222656e-05,1.0,0,1
172.16.0.5,192.168.50.4,20148,49786,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,50268,20146,RA,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,0.0,0,0
192.168.50.4,172.16.0.5,26591,20147,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
172.16.0.5,192.168.50.4,33867,33867,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20149,60664,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,35977,35977,S,4.9114227294921875e-05,2,120,60.0,0.0,-0.0,-0.0,40721.398058252424,2443283.8834951455,4.9114227294921875e-05,1.0,0,1
172.16.0.5,192.168.50.4,20150,12778,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,60664,20149,RA,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,0.0,0,0
192.168.50.4,172.16.0.5,35977,35977,RA,4.57763671875e-05,2,120,60.0,0.0,-0.0,-0.0,43690.666666666664,2621440.0,4.57763671875e-05,0.0,0,0
172.16.0.5,192.168.50.4,20151,28712,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,19848,19848,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20152,23375,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
172.16.0.5,192.168.50.4,12720,12720,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,19848,19848,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,43064,43064,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20153,16281,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,7400,7400,S,4.8160552978515625e-05,2,120,60.0,0.0,-0.0,-0.0,41527.762376237624,2491665.7425742573,4.8160552978515625e-05,1.0,0,1
192.168.50.4,172.16.0.5,12720,12720,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,20154,44416,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20155,3999,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,44416,20154,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,20156,26785,S,4.696846008300781e-05,2,120,60.0,0.0,-0.0,-0.0,42581.766497461926,2554905.989847716,4.696846008300781e-05,1.0,0,1
172.16.0.5,192.168.50.4,37258,37258,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20157,10596,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20158,48544,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,37258,37258,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,10596,20157,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,20159,35622,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20160,12420,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,6349,6349,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,15709,15709,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20161,62762,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
172.16.0.5,192.168.50.4,20162,4046,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,15709,15709,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,4046,20162,RA,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,0.0,0,0
172.16.0.5,192.168.50.4,20163,6687,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,20164,23533,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
172.16.0.5,192.168.50.4,48554,48554,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,6687,20163,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20165,48046,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20166,17952,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,20167,18723,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
192.168.50.4,172.16.0.5,48046,20165,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20168,44165,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,878,367,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20169,1428,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20170,10605,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20171,15071,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20172,23258,S,3.0994415283203125e-06,2,120,60.0,0.0,-0.0,-0.0,645277.5384615385,38716652.307692304,3.0994415283203125e-06,1.0,0,1
192.168.50.4,172.16.0.5,1428,20169,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
192.168.50.4,172.16.0.5,10605,20170,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,20173,4696,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,15071,20171,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,20174,6371,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20175,57990,S,4.887580871582031e-05,2,120,60.0,0.0,-0.0,-0.0,40920.039024390244,2455202.3414634145,4.887580871582031e-05,1.0,0,1
172.16.0.5,192.168.50.4,12302,12302,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,57990,20175,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,20176,51414,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,64258,64258,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,57386,57386,S,4.9114227294921875e-05,2,120,60.0,0.0,-0.0,-0.0,40721.398058252424,2443283.8834951455,4.9114227294921875e-05,1.0,0,1
192.168.50.4,172.16.0.5,64258,64258,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,20177,21294,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20178,34812,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20179,62060,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,34812,20178,RA,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,0.0,0,0
172.16.0.5,192.168.50.4,20180,38752,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,24080,24080,S,4.601478576660156e-05,2,120,60.0,0.0,-0.0,-0.0,43464.290155440416,2607857.409326425,4.601478576660156e-05,1.0,0,1
192.168.50.4,172.16.0.5,62060,20179,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,20181,38752,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20182,19424,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,22811,22811,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
172.16.0.5,192.168.50.4,20183,10017,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,20184,7981,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,46662,46662,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,10017,20183,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,41110,41110,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,46662,46662,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,20185,14614,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20186,8525,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,20187,46547,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,20188,16721,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,14614,20185,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
