src_ip,dst_ip,protocol,duration,packet_count,byte_count,avg_packet_size,packets_per_second,bytes_per_second,is_attack,tcp_packet_count,udp_packet_count,http_packet_count,dns_query_count,unique_dns_queries,syn_flag_ratio,packet_size_std,packet_size_entropy,inter_arrival_time_mean,inter_arrival_time_std,ttl_mean,ttl_std,tcp_flag_P,tcp_flag_A,tcp_flag_R,tcp_flag_S,tcp_flag_F
192.168.50.6,52.34.248.21,6,120.97219204902649,51,24906,488.3529411764706,0.42158449091615363,205.88202609328866,0,51,0,0,0,0,0.0392156862745098,875.8748416170108,2.833154102444478,0.47620266091589836,1.516301502699775,128.0,0.0,8.0,49.0,,2.0,2.0
52.34.248.21,192.168.50.6,6,120.87961006164551,52,10642,204.65384615384616,0.4301800772974146,88.03800735767473,0,52,0,0,0,0,0.038461538461538464,454.4519897049033,2.8287420479810628,0.02503898052068857,0.04387969651878995,230.0,0.0,10.0,52.0,,2.0,2.0
192.168.50.9,4.2.2.4,17,1049.900801897049,158,12320,77.9746835443038,0.15049040796474517,11.734441937504181,0,0,158,0,158,35,0.0,5.021409060262737,5.060554836795642,0.10404291334031504,0.6554132356078468,64.0,0.0,,,,,
192.168.50.9,8.8.8.8,17,1048.2020771503448,14,1136,81.14285714285714,0.013356203260024607,1.0837604930991396,0,0,14,0,14,6,0.0,6.288960200872897,2.6360601813136486,1.8051692417689732e-06,8.723564471425804e-07,64.0,0.0,,,,,
4.2.2.4,192.168.50.9,17,1049.900614976883,158,25766,163.0759493670886,0.15049043475746407,24.54137051873936,0,0,158,0,158,0,0.0,58.194517152652345,5.003360852808972,0.005449761318255074,0.01079416895341674,56.0,0.0,,,,,
192.168.50.9,173.194.204.109,6,1.5818071365356445,38,5330,140.26315789473685,24.023156251036237,3369.56375836903,0,38,0,0,0,0,0.05263157894736842,85.50890511043627,3.48904464520065,0.00012961814278050472,0.00042058183788778276,64.0,0.0,26.0,36.0,,2.0,2.0
8.8.8.8,192.168.50.9,17,1048.2105240821838,14,2318,165.57142857142858,0.013356095629986582,2.2113878335934927,0,0,14,0,14,0,0.0,83.76643914200133,2.5270078126291255,0.015124474252973284,0.017458559347001534,107.0,0.9258200997725514,,,,,
173.194.204.109,192.168.50.9,6,1.5815668106079102,48,10656,222.0,30.349650535186775,6737.622418811464,0,48,0,0,0,0,0.041666666666666664,370.40945812258445,3.1263912721810625,0.033461968104044594,0.07682568505320021,44.0,0.0,24.0,46.0,2.0,2.0,2.0
192.168.50.6,52.85.90.206,6,170.169842004776,70,9570,136.71428571428572,0.4113537344533432,56.23793198169278,0,70,0,0,0,0,0.08571428571428572,144.2538578693966,3.8665582527240656,0.05685831819261823,0.34845728728561176,128.0,0.0,32.0,64.0,2.0,6.0,4.0
52.85.90.206,192.168.50.6,6,170.13074612617493,54,26076,482.8888888888889,0.3174029458493746,153.27035585126467,0,54,0,0,0,0,0.1111111111111111,706.6874385486622,3.139378401495456,0.0038572329062002675,0.010389323027011064,245.0,0.0,26.0,54.0,,6.0,4.0
192.168.50.6,172.217.10.226,6,440.15972900390625,302,54510,180.49668874172184,0.68611456273711,123.84140667152275,0,302,0,8,0,0,0.039735099337748346,302.0174521112382,4.98284424956657,0.00777581353850712,0.08074255347607107,128.0,0.0,128.0,290.0,,12.0,12.0
172.217.10.226,192.168.50.6,6,440.1185300350189,325,196096,603.3723076923077,0.7384374386012348,445.5527014152238,0,325,0,4,0,0,0.036923076923076927,673.872505519163,5.178840290074922,0.002902091833261343,0.010967982146570401,53.0,0.0,176.0,325.0,,12.0,12.0
192.168.50.6,172.217.6.225,6,959.6703071594238,108,14446,133.75925925925927,0.11253864915303528,15.053086348747664,0,108,0,0,0,0,0.05555555555555555,179.33456579349166,4.1959558880627785,0.061231807426170064,0.22800563286343514,128.0,0.0,54.0,102.0,,6.0,6.0
172.217.6.225,192.168.50.6,6,959.6292040348053,88,39724,451.40909090909093,0.09170208621204934,41.39515537144827,0,88,0,0,0,0,0.06818181818181818,608.7631020871829,3.7036455924247034,0.00600538199598139,0.014134993194974493,53.0,0.0,42.0,88.0,,6.0,6.0
192.168.50.6,172.217.9.234,6,170.3677909374237,34,3944,116.0,0.1995682388843572,23.149915710585436,0,34,0,0,0,0,0.058823529411764705,121.53527689280904,3.1926612204752853,0.0008688604130464442,0.003530727171777228,128.0,0.0,16.0,32.0,,2.0,2.0
172.217.9.234,192.168.50.6,6,170.32599401474,24,7150,297.9166666666667,0.14090626706058174,41.97832539513164,0,24,0,0,0,0,0.08333333333333333,445.23597831811486,2.398084013952827,0.0005739927291870117,0.0012362095578197995,53.0,0.0,12.0,24.0,,2.0,2.0
192.168.50.6,172.217.10.67,6,170.30705094337463,32,3824,119.5,0.18789591988554646,22.4535624263228,0,32,0,0,0,0,0.0625,124.44175344312696,3.130603419101086,0.07587572187185287,0.24412144876245187,128.0,0.0,16.0,30.0,,2.0,2.0
172.217.10.67,192.168.50.6,6,170.26509714126587,26,9120,350.7692307692308,0.15270305210250032,53.5635321221078,0,26,0,0,0,0,0.07692307692307693,501.2051865785653,2.5005610507700564,0.0004459252724280724,0.0011392819342141505,53.0,0.0,12.0,26.0,,2.0,2.0
192.168.50.6,172.217.10.228,6,170.2498860359192,38,6354,167.21052631578948,0.2232013241523274,37.3216108858918,0,38,0,0,0,0,0.05263157894736842,249.17264759649947,3.016817598385279,7.273021497224506e-05,0.00014036364470106267,128.0,0.0,20.0,36.0,,2.0,2.0
172.217.10.228,192.168.50.6,6,170.2085530757904,27,7728,286.22222222222223,0.15862892617374785,45.40312375817494,0,27,0,0,0,0,0.07407407407407407,509.7232606710584,2.436238476851089,0.003941041451913339,0.009762724756138407,53.0,0.0,18.0,27.0,,2.0,2.0
192.168.50.6,172.217.11.6,6,171.19689512252808,36,6208,172.44444444444446,0.21028418753876513,36.262339895573724,0,36,0,0,0,0,0.05555555555555555,252.04193262722998,2.971233278300574,0.0007036262088351779,0.0033194905259771737,128.0,0.0,20.0,34.0,,2.0,2.0
172.217.11.6,192.168.50.6,6,171.15586113929749,26,8610,331.15384615384613,0.1519083239506449,50.30502573904049,0,26,0,0,0,0,0.07692307692307693,497.1230843028168,2.480098132851979,0.005609292250413161,0.012807212768738939,54.92307692307692,2.432521277052599,14.0,26.0,,2.0,2.0
192.168.50.4,4.2.2.4,17,177.2694308757782,6,522,87.0,0.03384678322910908,2.9446701409324896,0,0,6,0,6,2,0.0,0.0,1.7917594692280547,1.8423778216044109,3.0358380152736983,64.0,0.0,,,,,
192.168.50.4,8.8.8.8,17,177.26943016052246,4,348,87.0,0.022564522243783868,1.9631134352091966,0,0,4,0,4,2,0.0,0.0,1.3862943611198906,2.2649765014648438e-06,8.344650268554688e-07,64.0,0.0,,,,,
4.2.2.4,192.168.50.4,17,177.26991510391235,6,1054,175.66666666666666,0.033846690773687745,5.945735345911147,0,0,6,0,6,0,0.0,51.69998925424346,1.7444068555892775,0.007128516832987468,0.010078941510290935,56.0,0.0,,,,,
192.168.50.4,54.187.144.104,6,60.67265510559082,30,4976,165.86666666666667,0.4944566864230667,82.01388238803933,0,30,0,0,0,0,0.06666666666666667,238.19288169231436,2.7623968033646866,0.5938945849736531,1.4594990168692563,64.0,0.0,6.0,28.0,,2.0,2.0
8.8.8.8,192.168.50.4,17,177.27086806297302,4,644,161.0,0.022564339215505255,3.632858613696346,0,0,4,0,4,0,0.0,58.0,1.3199229664227818,0.012670040130615234,0.012673040284130369,107.5,0.5,,,,,
54.187.144.104,192.168.50.4,6,60.58026909828186,28,9238,329.92857142857144,0.4621966923681777,152.49189443204375,0,28,0,0,0,0,0.07142857142857142,589.2464272618173,2.3272724259992836,0.3537739770753043,1.69667694930495,230.0,0.0,8.0,28.0,,2.0,2.0
192.168.50.8,173.194.204.109,6,1.8947529792785645,40,5084,127.1,21.110931312655953,2683.1993698385713,0,40,0,0,0,0,0.05,79.14347730546086,3.53638096752121,0.006666916608810425,0.039966574728742155,128.0,0.0,28.0,38.0,,2.0,4.0
173.194.204.109,192.168.50.8,6,1.8944728374481201,50,10204,204.08,26.39256631800045,5386.194934177533,0,50,0,0,0,0,0.04,363.1052651780197,3.0989438999002044,0.03186514377593994,0.06943417119048932,44.0,0.0,24.0,46.0,4.0,2.0,2.0
192.168.50.8,172.217.10.67,6,0.0005729198455810547,4,264,66.0,6981.779442363712,460797.443196005,0,4,0,0,0,0,1.0,0.0,1.3862943611198906,0.0006905198097229004,0.0008955008238234325,128.0,0.0,,,,4.0,
192.168.50.8,172.217.10.226,6,574.9584991931915,340,63376,186.4,0.5913470284848451,110.22708610957513,0,340,0,36,0,0,0.029411764705882353,331.32064440925603,5.028725560132848,0.17844142142464134,1.0488819429066396,128.0,0.0,128.0,330.0,,10.0,10.0
172.217.10.67,192.168.50.8,6,14.300079822540283,20,1320,66.0,1.3985935916578105,92.30717704941549,0,20,0,0,0,0,1.0,0.0,2.995732273553991,0.02203909158706665,0.0491425958496146,53.0,0.0,,20.0,,20.0,
172.217.10.226,192.168.50.8,6,574.9170291423798,407,265174,651.5331695331695,0.7079282389793421,461.2387293442458,0,407,0,32,0,0,0.02457002457002457,690.0473353813187,5.4263648154100546,0.003879036305870412,0.011273710323607829,53.0,0.0,180.0,407.0,,10.0,10.0
192.168.50.8,172.217.12.130,6,660.473494052887,124,17996,145.1290322580645,0.1877440974036587,27.24711916835679,0,124,0,0,0,0,0.03225806451612903,194.6583014372064,4.333275300941779,0.12845633875939153,0.7117690985920345,128.0,0.0,62.0,120.0,2.0,4.0,2.0
172.217.12.130,192.168.50.8,6,657.9862358570099,133,27704,208.30075187969925,0.20213188779970598,42.10422420754176,0,133,0,0,0,0,0.03007518796992481,355.42779444931404,4.1929982226672164,0.008445035246081818,0.019189991055515436,116.0,0.0,84.0,133.0,,4.0,2.0
192.168.50.8,172.217.6.225,6,660.2586200237274,46,6434,139.8695652173913,0.06966966973993755,9.744666415364307,0,46,0,0,0,0,0.08695652173913043,164.75074832523225,3.3926427351943538,0.13462538822837497,0.6286876787126736,128.0,0.0,24.0,42.0,2.0,4.0,2.0
172.217.6.225,192.168.50.8,6,635.4532542228699,32,3084,96.375,0.050357756117142764,4.853228745789633,0,32,0,0,0,0,0.125,48.14545020040835,3.3584807126047265,0.0054934099316596985,0.01333773907500154,53.0,0.0,16.0,32.0,,4.0,2.0
192.168.50.8,172.217.12.164,6,170.83722305297852,52,9210,177.1153846153846,0.30438331337119795,53.91096761824487,0,52,0,0,0,0,0.038461538461538464,254.35625030851105,3.329993635736579,0.0001552563447218675,0.0005214292837844353,128.0,0.0,26.0,50.0,,2.0,2.0
172.217.12.164,192.168.50.8,6,170.79622101783752,50,9746,194.92,0.2927465239103746,57.06215244061022,0,50,0,0,0,0,0.04,316.1548886226496,3.220733582285666,0.0008699703216552735,0.0025683664241284002,116.0,0.0,32.0,50.0,,2.0,2.0
192.168.50.8,172.217.11.6,6,170.67435693740845,120,13586,113.21666666666667,0.7030933184884224,79.60188187486422,0,120,0,0,0,0,0.03333333333333333,160.93861062184203,4.311687796126153,0.006855420271555583,0.049006740571176564,128.0,0.0,40.0,116.0,,4.0,4.0
192.168.50.8,23.194.108.16,6,5.465846061706543,58,7488,129.10344827586206,10.611348974195456,1369.9617434271652,0,58,0,0,0,0,0.10344827586206896,154.26921046811063,3.603614925172513,0.000576237152362692,0.0023401093046129836,128.0,0.0,18.0,52.0,6.0,6.0,6.0
192.168.50.8,172.217.10.66,6,170.67463397979736,48,11982,249.625,0.28123687088546345,70.2037538947838,0,48,0,0,0,0,0.041666666666666664,483.31501222460145,2.88663591123316,0.051020448406537376,0.19801858101084516,128.0,0.0,24.0,46.0,,2.0,2.0
23.194.108.16,192.168.50.8,6,5.444077968597412,52,29286,563.1923076923077,9.551663348678499,5379.42332364228,0,52,0,0,0,0,0.11538461538461539,670.6429188146349,3.3155676557200264,0.0006334781646728516,0.0024252084803953215,57.0,0.0,24.0,52.0,,6.0,6.0
172.217.11.6,192.168.50.8,6,170.63293194770813,155,147744,953.1870967741935,0.9083826798891379,865.8586494034889,0,155,0,0,0,0,0.025806451612903226,687.3842686130754,4.698676787386915,0.0015052410864060924,0.0059908813389436535,56.645161290322584,2.222297374148366,40.0,155.0,,4.0,4.0
172.217.10.66,192.168.50.8,6,170.6326780319214,48,10172,211.91666666666666,0.2813060227011166,59.613434644078296,0,48,0,0,0,0,0.041666666666666664,347.7099984981098,3.1211198399153632,0.0013098617394765217,0.005078494408992402,53.0,0.0,28.0,48.0,,2.0,2.0
192.168.50.8,204.154.111.108,6,0.14704179763793945,20,6416,320.8,136.0157473676018,43633.85175552666,0,20,0,0,0,0,0.1,589.9348777619441,1.9778205233564252,9.680986404418946e-05,0.0001576324494641092,128.0,0.0,6.0,18.0,,2.0,2.0
204.154.111.108,192.168.50.8,6,0.14653396606445312,26,19812,762.0,177.43326478015254,135204.14776247623,0,26,0,0,0,0,0.07692307692307693,792.9667759069782,2.7001820486013535,0.0006412909581111028,0.0015126784318209223,53.0,0.0,12.0,26.0,,2.0,2.0
192.168.50.8,23.192.125.11,6,659.4349510669708,52,5754,110.65384615384616,0.07885538962692772,8.725652152179656,0,52,0,52,0,0,0.07692307692307693,138.81890314298872,3.469719062719337,0.19281010444347674,0.36872451298435055,128.0,0.0,6.0,48.0,2.0,4.0,2.0
23.192.125.11,192.168.50.8,6,655.4159779548645,42,7876,187.52380952380952,0.0640814405090569,12.016795844031718,0,42,0,42,0,0,0.09523809523809523,300.1280074596138,2.9323122404655715,0.006597757339477539,0.009759036117513479,57.0,0.0,6.0,42.0,,4.0,2.0
192.168.50.8,23.194.177.32,6,115.40845990180969,96,9134,95.14583333333333,0.83182810065811,79.14497782719975,0,96,0,0,0,0,0.041666666666666664,114.0944399725021,4.1788190352087575,0.012298775215943655,0.035426482167717856,128.0,0.0,14.0,92.0,4.0,4.0,4.0
192.168.50.8,172.217.12.174,6,574.787693977356,70,10022,143.17142857142858,0.12178409651678744,17.436003075589195,0,70,0,0,0,0,0.05714285714285714,192.93973681130674,3.7382465559307754,0.001195117405482701,0.00821097372640718,128.0,0.0,36.0,66.0,,4.0,4.0
23.194.177.32,192.168.50.8,6,115.38702201843262,115,138012,1200.104347826087,0.9966458791321368,1196.07905278943,0,115,0,0,0,0,0.034782608695652174,1006.0674225302936,4.322637860787631,0.002558743435403575,0.006455112703896106,55.0,0.0,18.0,115.0,2.0,4.0,2.0
172.217.12.174,192.168.50.8,6,574.7465109825134,56,11048,197.28571428571428,0.09743425828591727,19.222387241835964,0,56,0,0,0,0,0.07142857142857142,361.9734458633728,3.192763830854504,0.0019161105155944824,0.0054579316806535015,117.42857142857143,2.258769757263128,26.0,56.0,,4.0,4.0
192.168.50.8,31.13.71.2,6,170.36291909217834,36,5984,166.22222222222223,0.2113135897872322,35.12501448018882,0,36,0,0,0,0,0.05555555555555555,250.6623571339554,2.9413038452813187,0.00010133451885647244,0.0002101344052388798,128.0,0.0,18.0,34.0,2.0,2.0,2.0
31.13.71.2,192.168.50.8,6,170.336688041687,37,10468,282.9189189189189,0.21721685695183224,61.45475833977783,0,37,0,0,0,0,0.05405405405405406,547.7326916790403,2.6599961632740983,0.009530943793219488,0.028159514596261426,85.0,0.0,22.0,35.0,2.0,2.0,2.0
192.168.50.8,172.217.9.238,6,115.30143308639526,36,3044,84.55555555555556,0.31222508720273434,26.40036570680898,0,36,0,36,0,0,0.05555555555555555,98.35266602172128,3.242213413075749,0.014462464385562472,0.02950262278111515,128.0,0.0,2.0,34.0,,2.0,2.0
172.217.9.238,192.168.50.8,6,115.26016879081726,32,4860,151.875,0.2776327705894305,42.16547703326975,0,32,0,32,0,0,0.0625,229.48008492023877,2.778132564121639,0.01457110047340393,0.018309089991896278,57.375,1.653594569415369,4.0,32.0,,2.0,2.0
192.168.50.8,204.154.111.133,6,1.0998289585113525,30,10580,352.6666666666667,27.276968630291197,9619.677603616028,0,30,0,0,0,0,0.13333333333333333,539.8109133967396,2.557226130202185,0.01924156347910563,0.10088789951408228,128.0,0.0,12.0,26.0,,4.0,4.0
204.154.111.133,192.168.50.8,6,1.0967328548431396,33,13778,417.5151515151515,30.08936939772797,12562.767623087757,0,33,0,0,0,0,0.12121212121212122,607.6040437759247,2.734043549037156,0.005450234268650864,0.009777478453151302,52.27272727272727,0.9620913858416693,18.0,33.0,,4.0,4.0
192.168.50.6,192.168.50.255,17,603.7670049667358,24,2208,92.0,0.039750433201168826,3.657039854507532,0,0,24,0,0,0,0.0,0.0,3.1780538303479453,0.22651135921478271,0.5960094262917844,128.0,0.0,,,,,
192.168.50.6,224.0.0.252,17,602.68852186203,24,1536,64.0,0.039821564754296386,2.5485801442749687,0,0,24,0,0,0,0.0,0.0,3.1780538303479453,0.0260165532430013,0.09139086958921927,1.0,0.0,,,,,
192.168.50.8,172.217.7.2,6,649.1049408912659,112,18146,162.01785714285714,0.17254528958940948,27.955418079369863,0,112,0,0,0,0,0.03571428571428571,288.698154966606,4.030174751071073,0.2016581552369254,0.909069298242345,128.0,0.0,54.0,108.0,2.0,4.0,2.0
172.217.7.2,192.168.50.8,6,626.5351169109344,113,22772,201.52212389380531,0.1803570094476661,36.345927603028784,0,113,0,0,0,0,0.035398230088495575,362.2676880831596,3.9822529111499727,0.009412330863750087,0.019523540475503334,53.0,0.0,78.0,113.0,,4.0,2.0
192.168.50.4,172.217.10.74,6,171.12937903404236,84,8972,106.80952380952381,0.49085668676031413,52.42816897158974,0,84,0,0,0,0,0.023809523809523808,131.43353165243025,4.0481663138845585,0.09934373412813459,0.5431766723248461,64.0,0.0,20.0,82.0,,2.0,2.0
172.217.10.74,192.168.50.4,6,171.08808493614197,114,142164,1247.0526315789473,0.6663234324152386,830.9403898761402,0,114,0,0,0,0,0.017543859649122806,581.7187305222716,4.578083672852211,0.003534816859061258,0.011507509142460645,57.56140350877193,1.414431183912026,22.0,114.0,,2.0,2.0
192.168.50.9,23.63.78.40,6,175.65343499183655,48,4368,91.0,0.27326536484886155,24.8671482012464,0,48,0,48,0,0,0.041666666666666664,81.72514912803769,3.6243166077600915,0.5556372851133347,1.815167588829124,64.0,0.0,4.0,46.0,,2.0,2.0
23.63.78.40,192.168.50.9,6,175.6148121356964,42,4324,102.95238095238095,0.2391597809389044,24.62206887571006,0,42,0,42,0,0,0.047619047619047616,112.60993620647471,3.3792749970234697,0.016524343263535274,0.018396892892494025,53.0,0.0,4.0,42.0,,2.0,2.0
192.168.50.9,103.224.182.245,6,0.4389920234680176,8,592,74.0,18.223565742266462,1348.5438649277182,0,8,0,0,0,0,1.0,0.0,2.0794415416798357,0.00014224648475646973,0.00018277128221908716,64.0,0.0,,,,8.0,
103.224.182.245,192.168.50.9,6,0.4387400150299072,8,480,60.0,18.23403319948984,1094.0419919693904,0,8,0,0,0,0,0.0,0.0,2.0794415416798357,0.02774152159690857,0.03613774582842009,53.0,0.0,,8.0,8.0,0.0,
192.168.50.9,34.208.7.98,6,60.68950700759888,34,4696,138.11764705882354,0.5602286404426203,77.37746163289839,0,34,0,0,0,0,0.058823529411764705,175.8070072728285,3.0123374396537574,0.04472041130065918,0.1694492842585938,64.0,0.0,6.0,32.0,,2.0,2.0
34.208.7.98,192.168.50.9,6,60.59705185890198,26,8344,320.9230769230769,0.429063777896985,137.69646779894012,0,26,0,0,0,0,0.07692307692307693,537.2272777223752,2.3261881009508087,0.06233467505528377,0.2057735564682911,230.0,0.0,8.0,26.0,,2.0,2.0
192.168.50.9,72.21.91.29,6,803.5917811393738,62,6758,109.0,0.07715360143690521,8.409742556622668,0,62,0,62,0,0,0.06451612903225806,129.63621556917178,3.7114520241657023,0.21514996405570738,0.5671035859554874,64.0,0.0,6.0,58.0,,4.0,2.0
72.21.91.29,192.168.50.9,6,803.5921950340271,54,8324,154.14814814814815,0.0671982634148325,10.358487864167882,0,54,0,54,0,0,0.07407407407407407,247.443776435316,3.2571470972437266,0.012418972121344673,0.013778225796245392,54.77777777777778,0.41573970964154905,6.0,54.0,,4.0,2.0
192.168.50.6,172.217.6.194,6,762.7885940074921,247,43188,174.8502024291498,0.32381186863627115,56.61857078001328,0,247,0,24,0,0,0.04048582995951417,299.5799451775612,4.752561697159297,0.017285144280808174,0.1484381665820248,128.0,0.0,96.0,237.0,,10.0,8.0
192.168.50.6,172.217.12.130,6,171.1560299396515,40,4882,122.05,0.23370488328166844,28.52368100452763,0,40,0,0,0,0,0.05,120.62606476214003,3.3683962683551596,0.34365375638008117,1.9707902535333484,128.0,0.0,20.0,38.0,,2.0,2.0
192.168.50.6,172.217.10.74,6,688.8118071556091,100,13030,130.3,0.1451775346490381,18.916632764769666,0,100,0,0,0,0,0.04,149.7264505690294,4.195120913705826,0.12275729894638061,0.6373752852575194,128.0,0.0,48.0,96.0,,4.0,4.0
172.217.12.130,192.168.50.6,6,171.115709066391,38,11576,304.63157894736844,0.22207195474529123,67.65013021398661,0,38,0,0,0,0,0.05263157894736842,428.83271312351553,2.9517819557505787,0.003864288330078125,0.00970344924228747,116.0,0.0,18.0,38.0,,2.0,2.0
172.217.6.194,192.168.50.6,6,762.7261819839478,314,200946,639.9554140127389,0.41168116083709894,263.45758772475057,0,314,0,12,0,0,0.03184713375796178,680.6974817834698,5.154937950486926,0.0036325264888204586,0.017998691485327054,53.0,0.0,140.0,314.0,,10.0,8.0
172.217.10.74,192.168.50.6,6,688.7706959247589,72,18624,258.6666666666667,0.10453406398675424,27.039477884573763,0,72,0,0,0,0,0.05555555555555555,355.2201977490707,3.6702910751192994,0.008546262979507446,0.016595621772113746,56.47222222222222,2.3032116599690275,50.0,72.0,,4.0,4.0
192.168.50.6,69.172.216.55,6,10.37266993522644,29,12742,439.37931034482756,2.7958086183301383,1228.4204625780214,0,29,0,0,0,0,0.06896551724137931,792.5714767633483,2.3118605549711937,0.00098504691288389,0.0037027252082200437,128.0,0.0,8.0,27.0,,2.0,2.0
192.168.50.6,172.217.3.110,6,171.26030206680298,38,6164,162.21052631578948,0.22188446208145457,35.991995375528575,0,38,0,0,0,0,0.05263157894736842,230.56260228711682,3.054990421242074,0.0007378176638954564,0.0033786813776524077,128.0,0.0,20.0,36.0,,2.0,2.0
69.172.216.55,192.168.50.6,6,10.372395992279053,40,44440,1111.0,3.856389596943173,4284.448842203865,0,40,0,0,0,0,0.05,965.8355967761802,3.2647452460123003,0.0025377750396728517,0.009649638608219512,50.0,0.0,10.0,40.0,,2.0,2.0
172.217.3.110,192.168.50.6,6,171.21903705596924,32,8866,277.0625,0.18689510553396946,51.78162517700542,0,32,0,0,0,0,0.0625,461.67040038727845,2.599008771599771,0.0018759742379188538,0.0070478829014587,55.1875,2.4803918541230536,14.0,32.0,,2.0,2.0
192.168.50.6,23.192.125.97,6,115.10974502563477,34,2920,85.88235294117646,0.2953703006850398,25.367096411774003,0,34,0,34,0,0,0.058823529411764705,102.03914032943216,3.167366385355158,1.0775631525937248,2.012071395392088,128.0,0.0,2.0,32.0,,2.0,2.0
192.168.50.6,172.217.12.198,6,171.16815495491028,176,16242,92.2840909090909,1.028228644787125,94.88914573086639,0,176,0,0,0,0,0.011363636363636364,124.87502378411244,4.790331266043691,0.011029584841294722,0.1013176823714409,128.0,0.0,34.0,174.0,,2.0,2.0
23.192.125.97,192.168.50.6,6,115.08796715736389,30,3668,122.26666666666667,0.2606701703139819,31.87127282372285,0,30,0,30,0,0,0.06666666666666667,213.7473482616542,2.6983491620182525,0.00869456926981608,0.01052765774903091,57.0,0.0,2.0,30.0,,2.0,2.0
192.168.50.6,172.217.6.238,6,116.08328604698181,34,2912,85.6470588235294,0.2928931559211664,25.085437354189306,0,34,0,34,0,0,0.058823529411764705,101.09805442735554,3.171179227575557,0.08610618114471436,0.1563230901322415,128.0,0.0,2.0,32.0,,2.0,2.0
172.217.12.198,192.168.50.6,6,171.12735891342163,288,365808,1270.1666666666667,1.6829570784511885,2137.6359824794176,0,288,0,0,0,0,0.006944444444444444,541.1241898944169,5.529060050899462,0.0012721618016560872,0.005749343907598128,120.73958333333333,1.1109754691511218,40.0,288.0,,2.0,2.0
172.217.6.238,192.168.50.6,6,116.04176592826843,30,3342,111.4,0.25852760650458034,28.79997536461025,0,30,0,30,0,0,0.06666666666666667,173.09026546862765,2.822154001677861,0.016423773765563966,0.01976552097774015,57.333333333333336,1.6996731711975954,2.0,30.0,,2.0,2.0
192.168.50.6,69.172.216.58,6,5.927870035171509,18,2404,133.55555555555554,3.036503818943664,405.54195448558715,0,18,0,0,0,0,0.1111111111111111,158.98575136093947,2.4258731473057873,0.11086273193359375,0.4558315440465052,128.0,0.0,6.0,16.0,,2.0,2.0
69.172.216.58,192.168.50.6,6,5.9061949253082275,14,11890,849.2857142857143,2.370392473842942,2013.1404652851843,0,14,0,0,0,0,0.14285714285714285,945.8629792471022,2.020581226105953,0.0018739019121442521,0.005482014311788943,50.0,0.0,4.0,14.0,,2.0,2.0
192.168.50.6,69.172.216.111,6,10.07321310043335,18,6402,355.6666666666667,1.7869174235205687,635.546963632149,0,18,0,0,0,0,0.1111111111111111,631.1685811079143,1.8946585699199794,0.00024384922451443144,0.0004765371568054099,128.0,0.0,6.0,16.0,,2.0,2.0
69.172.216.111,192.168.50.6,6,10.073083877563477,22,13068,594.0,2.184038201945506,1297.3186919556306,0,22,0,0,0,0,0.09090909090909091,830.7874687197793,2.2960628686899804,0.00572293454950506,0.01738214540070081,50.0,0.0,8.0,22.0,,2.0,2.0
192.168.50.9,52.34.248.21,6,120.85379791259766,52,23064,443.53846153846155,0.4302719558520352,190.84216134175654,0,52,0,0,0,0,0.038461538461538464,899.707141701344,2.7170147123040893,0.20823167379085833,0.4969957094136884,64.0,0.0,8.0,50.0,,2.0,2.0
52.34.248.21,192.168.50.9,6,120.76237201690674,46,10646,231.43478260869566,0.3809133526588895,88.1565989653595,0,46,0,0,0,0,0.043478260869565216,481.91410258305467,2.7707225625286376,0.0478471621223118,0.1460926273957385,229.0,0.0,10.0,46.0,,2.0,2.0
192.168.50.6,173.194.204.109,6,1.7757189273834229,38,4870,128.1578947368421,21.399783160499496,2742.5511576745407,0,38,0,0,0,0,0.05263157894736842,81.06155111550778,3.479110888107841,0.00028376830251593336,0.0006655639687056503,128.0,0.0,26.0,36.0,,2.0,2.0
173.194.204.109,192.168.50.6,6,1.7756659984588623,48,10084,210.08333333333334,27.03211079204096,5678.995942227939,0,48,0,0,0,0,0.041666666666666664,369.3751386538563,3.062870793391302,0.037686328093210854,0.09850142633648364,44.0,0.0,24.0,46.0,2.0,2.0,2.0
192.168.50.8,173.194.205.109,6,1.6339740753173828,38,4934,129.8421052631579,23.25618293094331,3019.6317521387973,0,38,0,0,0,0,0.05263157894736842,83.76927156616418,3.4751731995411967,0.0002780148857518246,0.0006926428634057948,128.0,0.0,26.0,36.0,,2.0,2.0
173.194.205.109,192.168.50.8,6,1.6338369846343994,48,10212,212.75,29.378695947895235,6250.317562914712,0,48,0,0,0,0,0.041666666666666664,368.8230436130584,3.078648166773159,0.03493601083755493,0.08478438635940314,107.0,0.0,24.0,46.0,2.0,2.0,2.0
192.168.50.8,172.217.6.194,6,172.09380102157593,68,11268,165.7058823529412,0.39513334934983874,65.47592030108798,0,68,0,8,0,0,0.058823529411764705,226.8472574237829,3.6410819532341296,0.04524689211564906,0.2655665994474747,128.0,0.0,30.0,64.0,,4.0,4.0
172.217.6.194,192.168.50.8,6,172.05268716812134,73,12674,173.6164383561644,0.42428863624006075,73.66348185899356,0,73,0,4,0,0,0.0547945205479452,354.77566248079154,3.5018833549731556,0.007169654924575597,0.016119802821481465,53.0,0.0,44.0,73.0,,4.0,4.0
